epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
72,1758.26,1.1172,0.64175,0.94404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57933,0.5231,0.52291,0.33017,1.27315,0.78965,0.97007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33017,0.0072277,0.0072277,0.0072277
73,1781,1.10869,0.63962,0.94219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5642,0.52026,0.51741,0.32633,1.27851,0.79139,0.97477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32633,0.00715761,0.00715761,0.00715761
74,1800.98,1.12589,0.64353,0.94969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57745,0.52391,0.52529,0.3276,1.27717,0.77779,0.97325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3276,0.007087,0.007087,0.007087
75,1819.54,1.12187,0.64683,0.94779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55761,0.533,0.52089,0.32464,1.25796,0.78086,0.96682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32464,0.00701588,0.00701588,0.00701588
76,1838.52,1.11364,0.64713,0.94033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59607,0.52098,0.52929,0.32927,1.2669,0.78563,0.96962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32927,0.00694428,0.00694428,0.00694428
77,1860.13,1.1115,0.63459,0.94202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59374,0.52733,0.52979,0.33085,1.2522,0.76933,0.96552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33085,0.00687222,0.00687222,0.00687222
78,1882.35,1.094,0.62705,0.93755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58736,0.52922,0.53005,0.33277,1.25767,0.78736,0.97067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33277,0.0067997,0.0067997,0.0067997
79,1900.41,1.10601,0.6326,0.93715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56595,0.53285,0.52052,0.32014,1.31255,0.79836,0.9763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32014,0.00672675,0.00672675,0.00672675
80,1919.28,1.09411,0.62402,0.9361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6104,0.51548,0.53561,0.33491,1.26361,0.77454,0.96805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33491,0.00665339,0.00665339,0.00665339
81,1939.77,1.10133,0.62879,0.94034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61641,0.52258,0.53258,0.33782,1.25878,0.78298,0.96746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33782,0.00657963,0.00657963,0.00657963
82,1959.3,1.09711,0.62562,0.93845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57944,0.52032,0.5218,0.32938,1.27426,0.79793,0.97358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32938,0.0065055,0.0065055,0.0065055
83,1980.13,1.11051,0.63692,0.94235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57113,0.53548,0.5298,0.33277,1.27195,0.78886,0.96906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33277,0.00643101,0.00643101,0.00643101
84,2000,1.08296,0.62222,0.93112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60368,0.51932,0.53039,0.33514,1.26057,0.78073,0.96856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33514,0.00635617,0.00635617,0.00635617
85,2020.09,1.09466,0.62634,0.94168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59004,0.51233,0.5196,0.32737,1.28142,0.80346,0.97433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32737,0.00628101,0.00628101,0.00628101
86,2039.54,1.08274,0.62153,0.93168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60043,0.51749,0.51606,0.32414,1.26654,0.78832,0.96647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32414,0.00620555,0.00620555,0.00620555
