epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
109,20344.2,1.41088,0.68772,0.91079,0.892,0.85969,0.88557,0.53939,1.30538,0.59863,0.88344,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
110,20523.4,1.40981,0.68455,0.91055,0.89339,0.85916,0.88618,0.54029,1.30442,0.59806,0.88325,0.0286602,0.00955341,0.0286602,0.00955341,0.0286602,0.00955341,0.0286602,0.00955341
111,20706.5,1.40102,0.68154,0.90452,0.89484,0.86051,0.88741,0.54158,1.30214,0.59734,0.88291,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531
112,20894.2,1.40275,0.68343,0.90949,0.89348,0.86166,0.88727,0.54153,1.3004,0.59656,0.88262,0.0286114,0.00953714,0.0286114,0.00953714,0.0286114,0.00953714,0.0286114,0.00953714
113,21082.7,1.39673,0.68235,0.90476,0.89323,0.86362,0.88758,0.54234,1.2989,0.59578,0.88234,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
114,21265,1.39161,0.68091,0.90559,0.89343,0.86323,0.88797,0.54279,1.29692,0.59551,0.88201,0.0285617,0.00952058,0.0285617,0.00952058,0.0285617,0.00952058,0.0285617,0.00952058
115,21443.8,1.38988,0.67153,0.90509,0.89237,0.86279,0.88728,0.54288,1.29576,0.59494,0.88172,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122
116,21634.5,1.39092,0.67568,0.90559,0.89332,0.86377,0.88835,0.54266,1.29401,0.59438,0.88131,0.0285113,0.00950375,0.0285113,0.00950375,0.0285113,0.00950375,0.0285113,0.00950375
117,21828.6,1.38746,0.67051,0.89985,0.89338,0.86428,0.888,0.54357,1.29213,0.5934,0.88101,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
118,22013.3,1.39708,0.67528,0.90591,0.89377,0.86417,0.88811,0.54378,1.29058,0.59281,0.88067,0.02846,0.00948665,0.02846,0.00948665,0.02846,0.00948665,0.02846,0.00948665
119,22189.8,1.38164,0.67385,0.90148,0.89464,0.8646,0.88837,0.54437,1.28895,0.59215,0.88033,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478
120,22379,1.38934,0.6767,0.90143,0.8935,0.86652,0.88899,0.54511,1.28716,0.59186,0.87999,0.0284078,0.00946927,0.0284078,0.00946927,0.0284078,0.00946927,0.0284078,0.00946927
121,22572.3,1.38631,0.66876,0.90119,0.89396,0.86685,0.88898,0.54545,1.28555,0.59122,0.87967,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
122,22745.5,1.38413,0.67203,0.89924,0.8946,0.86696,0.88974,0.54615,1.28339,0.59083,0.87859,0.0283549,0.00945162,0.0283549,0.00945162,0.0283549,0.00945162,0.0283549,0.00945162
123,22918,1.38873,0.67538,0.90007,0.89481,0.8674,0.88996,0.54683,1.28238,0.5904,0.87834,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427
124,23104.2,1.38361,0.67972,0.90252,0.89427,0.86817,0.89045,0.54708,1.2812,0.59006,0.87812,0.0283011,0.0094337,0.0283011,0.0094337,0.0283011,0.0094337,0.0283011,0.0094337
125,23297.1,1.37727,0.67047,0.90029,0.89431,0.86814,0.89047,0.54748,1.27951,0.58936,0.87782,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
