epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/t_sep_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/s_sep_loss,train/r_aux_loss,train/u_aux_loss,train/mask_reg_loss,train/recon_task_loss,train/rs_comp_loss,train/r_obb_loss,train/s_repel_loss,train/path_b_loss,train/r_sar_loss,train/dkd_loss,train/proto_cls_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/r_aux_fg_mean,train/r_aux_bg_mean,train/u_aux_fg_mean,train/u_aux_bg_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/t_sep_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/s_sep_loss,val/r_aux_loss,val/u_aux_loss,val/mask_reg_loss,val/recon_task_loss,val/rs_comp_loss,val/r_obb_loss,val/s_repel_loss,val/path_b_loss,val/r_sar_loss,val/dkd_loss,val/proto_cls_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/r_aux_fg_mean,val/r_aux_bg_mean,val/u_aux_fg_mean,val/u_aux_bg_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
125,6095.51,1.87781,1.10652,1.02842,0,0,0,0,0,0,3.16176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66362,0.58357,0.6023,0.34567,1.7835,0.94875,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34567,0.00783231,0.00783231,0.00783231
126,6143.94,1.87192,1.09841,1.02812,0,0,0,0,0,0,3.16314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66583,0.58393,0.60292,0.34636,1.78169,0.94737,1.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34636,0.00780007,0.00780007,0.00780007
127,6190.98,1.86671,1.09552,1.02445,0,0,0,0,0,0,3.14121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66623,0.58537,0.60372,0.34731,1.77992,0.94573,0.99978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34731,0.00776766,0.00776766,0.00776766
128,6236.24,1.88021,1.10008,1.02101,0,0,0,0,0,0,3.11566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6701,0.58426,0.6048,0.34765,1.77764,0.94382,0.99907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34765,0.00773509,0.00773509,0.00773509
129,6281.97,1.8574,1.07975,1.0205,0,0,0,0,0,0,3.12452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66652,0.58745,0.60539,0.34828,1.77585,0.94243,0.99848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34828,0.00770234,0.00770234,0.00770234
130,6328.22,1.85535,1.08479,1.01689,0,0,0,0,0,0,3.13664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66893,0.58821,0.6065,0.34909,1.77403,0.94043,0.9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34909,0.00766944,0.00766944,0.00766944
131,6374.78,1.86754,1.09034,1.02035,0,0,0,0,0,0,3.1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66864,0.58889,0.60623,0.34949,1.77241,0.93864,0.99739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34949,0.00763637,0.00763637,0.00763637
132,6420.81,1.85785,1.08069,1.01417,0,0,0,0,0,0,3.14378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66917,0.58935,0.60729,0.35038,1.77061,0.937,0.99681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35038,0.00760314,0.00760314,0.00760314
133,6466.25,1.8541,1.07202,1.0147,0,0,0,0,0,0,3.13719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67337,0.58841,0.60806,0.35076,1.76884,0.93531,0.9963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35076,0.00756976,0.00756976,0.00756976
134,6512.35,1.85895,1.08187,1.01519,0,0,0,0,0,0,3.13271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67154,0.58831,0.60774,0.35156,1.76716,0.93378,0.99572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35156,0.00753621,0.00753621,0.00753621
135,6557.95,1.84166,1.06925,1.01709,0,0,0,0,0,0,3.16866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67037,0.58964,0.60924,0.35219,1.76506,0.93227,0.99512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35219,0.00750252,0.00750252,0.00750252
136,6604.73,1.8745,1.0963,1.0179,0,0,0,0,0,0,3.12993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66984,0.59042,0.60951,0.3526,1.76334,0.93045,0.99458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3526,0.00746868,0.00746868,0.00746868
137,6651.71,1.84289,1.07171,1.01423,0,0,0,0,0,0,3.11694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67223,0.59036,0.6092,0.35308,1.7608,0.92871,0.99399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35308,0.00743468,0.00743468,0.00743468
138,6697.53,1.84272,1.07307,1.01549,0,0,0,0,0,0,3.12487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67208,0.5908,0.6096,0.35377,1.75887,0.9271,0.99329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35377,0.00740054,0.00740054,0.00740054
139,6743.4,1.84612,1.06582,1.02085,0,0,0,0,0,0,3.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66893,0.59416,0.61005,0.35421,1.75723,0.92508,0.99277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35421,0.00736625,0.00736625,0.00736625
140,6789.16,1.85345,1.06813,1.01339,0,0,0,0,0,0,3.15552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6703,0.59458,0.61138,0.35517,1.75574,0.92317,0.99209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35517,0.00733182,0.00733182,0.00733182
141,6835.85,1.83343,1.05728,1.01301,0,0,0,0,0,0,3.14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6725,0.5943,0.61243,0.35561,1.75382,0.92153,0.99141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35561,0.00729725,0.00729725,0.00729725
142,6882.94,1.82282,1.05329,1.00523,0,0,0,0,0,0,3.14377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67152,0.5948,0.61267,0.35604,1.75211,0.91972,0.99083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35604,0.00726254,0.00726254,0.00726254
143,6930.18,1.83249,1.06419,1.0129,0,0,0,0,0,0,3.14753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67284,0.59531,0.61332,0.35644,1.74993,0.91804,0.99011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35644,0.0072277,0.0072277,0.0072277
144,6978.17,1.8155,1.04522,1.0058,0,0,0,0,0,0,3.13038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67118,0.59535,0.61279,0.35684,1.74903,0.91632,0.98977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35684,0.00719272,0.00719272,0.00719272
145,7029.59,1.81184,1.04394,1.00977,0,0,0,0,0,0,3.14196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66962,0.59766,0.61436,0.35704,1.74767,0.91518,0.98927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35704,0.00715761,0.00715761,0.00715761
146,7075.36,1.82869,1.05229,1.0054,0,0,0,0,0,0,3.12694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66983,0.59778,0.615,0.3577,1.74617,0.91334,0.98883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3577,0.00712237,0.00712237,0.00712237
147,7122.07,1.81371,1.0445,1.00937,0,0,0,0,0,0,3.13368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67402,0.59814,0.61609,0.35852,1.74455,0.91169,0.98833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35852,0.007087,0.007087,0.007087
148,7168.82,1.82371,1.05503,1.00802,0,0,0,0,0,0,3.14621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67216,0.60091,0.61724,0.35902,1.74255,0.91014,0.98788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35902,0.0070515,0.0070515,0.0070515
149,7214.79,1.82471,1.04959,1.0101,0,0,0,0,0,0,3.14206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67102,0.60155,0.61726,0.35956,1.74131,0.90839,0.98733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35956,0.00701588,0.00701588,0.00701588
150,7260.7,1.80976,1.04409,1.00994,0,0,0,0,0,0,3.12842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67336,0.6009,0.61781,0.36037,1.73906,0.9066,0.9867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36037,0.00698014,0.00698014,0.00698014
151,7307.21,1.81653,1.04332,1.00528,0,0,0,0,0,0,3.13543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6731,0.60155,0.61835,0.36117,1.73702,0.9048,0.98612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36117,0.00694428,0.00694428,0.00694428
152,7354.43,1.81193,1.04048,1.00725,0,0,0,0,0,0,3.13074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67345,0.60126,0.61818,0.36207,1.735,0.90296,0.98544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36207,0.00690831,0.00690831,0.00690831
153,7400.62,1.79679,1.03875,1.00498,0,0,0,0,0,0,3.12684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67347,0.60313,0.61892,0.36279,1.73265,0.90069,0.98481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36279,0.00687222,0.00687222,0.00687222
154,7447.51,1.80808,1.04299,0.99937,0,0,0,0,0,0,3.11868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6738,0.60368,0.62038,0.36376,1.73097,0.89923,0.98425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36376,0.00683601,0.00683601,0.00683601
155,7493.43,1.79491,1.02552,0.99983,0,0,0,0,0,0,3.13329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67411,0.60448,0.62016,0.36431,1.72884,0.89757,0.98366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36431,0.0067997,0.0067997,0.0067997
156,7539.84,1.7921,1.02806,0.99946,0,0,0,0,0,0,3.11705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67504,0.60519,0.62095,0.36561,1.72674,0.89624,0.98307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36561,0.00676328,0.00676328,0.00676328
157,7588.22,1.79517,1.02513,1.00014,0,0,0,0,0,0,3.11666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67935,0.60449,0.62213,0.36577,1.72505,0.89406,0.98258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36577,0.00672675,0.00672675,0.00672675
158,7634.22,1.7848,1.01786,0.99623,0,0,0,0,0,0,3.12473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6796,0.60514,0.62278,0.36619,1.72341,0.89227,0.98203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36619,0.00669012,0.00669012,0.00669012
159,7680.2,1.80324,1.03074,1.00078,0,0,0,0,0,0,3.1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68187,0.6072,0.62326,0.36691,1.72113,0.89044,0.98144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36691,0.00665339,0.00665339,0.00665339
160,7725.85,1.78758,1.01902,0.99424,0,0,0,0,0,0,3.12982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68402,0.60799,0.62474,0.36797,1.71943,0.88912,0.98087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36797,0.00661656,0.00661656,0.00661656
161,7771.36,1.79915,1.0264,0.99596,0,0,0,0,0,0,3.12631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68284,0.60812,0.62541,0.36822,1.71783,0.88759,0.98037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36822,0.00657963,0.00657963,0.00657963
162,7817.4,1.7783,1.01655,0.998,0,0,0,0,0,0,3.12719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68358,0.60802,0.62585,0.3689,1.71589,0.88557,0.97985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3689,0.00654261,0.00654261,0.00654261
163,7864.2,1.77466,1.01554,0.99435,0,0,0,0,0,0,3.11519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68295,0.60885,0.62666,0.36968,1.7143,0.88413,0.97924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36968,0.0065055,0.0065055,0.0065055
164,7911.76,1.76572,1.01209,0.99654,0,0,0,0,0,0,3.11465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6865,0.60808,0.62787,0.37013,1.71267,0.88272,0.97877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37013,0.0064683,0.0064683,0.0064683
165,7957.85,1.77478,1.0132,0.99539,0,0,0,0,0,0,3.12689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68581,0.60921,0.62803,0.37097,1.71101,0.88096,0.9783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37097,0.00643101,0.00643101,0.00643101
166,8004.6,1.77737,1.02167,0.99959,0,0,0,0,0,0,3.12771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68941,0.60882,0.62903,0.37181,1.70905,0.87923,0.97771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37181,0.00639363,0.00639363,0.00639363
167,8052.38,1.77776,1.01404,0.99572,0,0,0,0,0,0,3.12907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6887,0.60935,0.62978,0.37189,1.70717,0.87767,0.9772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37189,0.00635617,0.00635617,0.00635617
168,8099.26,1.7544,1.0013,0.98851,0,0,0,0,0,0,3.12364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69386,0.60871,0.63134,0.37282,1.70469,0.87578,0.9766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37282,0.00631863,0.00631863,0.00631863
169,8148.25,1.75823,1.00038,0.99236,0,0,0,0,0,0,3.11824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69329,0.60985,0.63207,0.37346,1.70294,0.87435,0.97619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37346,0.00628101,0.00628101,0.00628101
170,8196.53,1.74612,0.98527,0.98681,0,0,0,0,0,0,3.10556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69391,0.6094,0.63273,0.37443,1.70073,0.87223,0.97552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37443,0.00624332,0.00624332,0.00624332
171,8243.36,1.74751,0.99124,0.98908,0,0,0,0,0,0,3.13459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68904,0.61303,0.63401,0.37506,1.6985,0.87085,0.97469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37506,0.00620555,0.00620555,0.00620555
172,8288.26,1.7582,0.99514,0.98694,0,0,0,0,0,0,3.11939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69036,0.61191,0.63372,0.37601,1.69723,0.86921,0.97421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37601,0.00616772,0.00616772,0.00616772
173,8335.73,1.76319,1.00298,0.99175,0,0,0,0,0,0,3.12991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69219,0.61274,0.63503,0.37654,1.69542,0.86784,0.97362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37654,0.00612981,0.00612981,0.00612981
174,8383.6,1.74731,0.98752,0.98327,0,0,0,0,0,0,3.13094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69339,0.61314,0.63629,0.3774,1.69347,0.86616,0.97298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3774,0.00609184,0.00609184,0.00609184
175,8430.95,1.73724,0.9839,0.98749,0,0,0,0,0,0,3.12536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69515,0.61333,0.63686,0.37797,1.69132,0.86457,0.97246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37797,0.0060538,0.0060538,0.0060538
176,8477.43,1.72968,0.97794,0.98646,0,0,0,0,0,0,3.12297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69973,0.61285,0.63821,0.37858,1.68947,0.86323,0.97191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37858,0.0060157,0.0060157,0.0060157
177,8523.92,1.73951,0.98307,0.98966,0,0,0,0,0,0,3.11163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70117,0.61303,0.63857,0.37976,1.68746,0.86122,0.97122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37976,0.00597754,0.00597754,0.00597754
178,8570.47,1.73361,0.98003,0.98149,0,0,0,0,0,0,3.1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6999,0.61507,0.63884,0.38036,1.68516,0.85952,0.97055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38036,0.00593932,0.00593932,0.00593932
179,8617.05,1.75295,0.98531,0.98341,0,0,0,0,0,0,3.10051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70147,0.6154,0.63973,0.38116,1.68375,0.85848,0.9699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38116,0.00590105,0.00590105,0.00590105
180,8664.88,1.74087,0.98278,0.98034,0,0,0,0,0,0,3.11454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7023,0.61692,0.64073,0.38173,1.68142,0.8567,0.96932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38173,0.00586272,0.00586272,0.00586272
181,8711.05,1.74318,0.98286,0.98026,0,0,0,0,0,0,3.12275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7037,0.61762,0.64162,0.38262,1.67977,0.85528,0.96873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38262,0.00582435,0.00582435,0.00582435
182,8757.84,1.72414,0.97275,0.97989,0,0,0,0,0,0,3.12123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70555,0.61833,0.64254,0.38272,1.67775,0.85344,0.96814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38272,0.00578593,0.00578593,0.00578593
183,8806.78,1.72336,0.97073,0.97797,0,0,0,0,0,0,3.09666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70461,0.61892,0.64289,0.3834,1.67683,0.85222,0.96769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3834,0.00574746,0.00574746,0.00574746
184,8854.05,1.71627,0.96299,0.97706,0,0,0,0,0,0,3.08316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70591,0.61928,0.6438,0.38393,1.67487,0.85054,0.96708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38393,0.00570895,0.00570895,0.00570895
185,8901.32,1.70277,0.95351,0.97613,0,0,0,0,0,0,3.09294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70704,0.61897,0.64426,0.38526,1.67336,0.84863,0.96645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38526,0.0056704,0.0056704,0.0056704
186,8949.98,1.73047,0.96624,0.97595,0,0,0,0,0,0,3.10147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70701,0.62008,0.64548,0.38561,1.67085,0.8471,0.96578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38561,0.00563181,0.00563181,0.00563181
187,8996.11,1.724,0.96382,0.97672,0,0,0,0,0,0,3.09745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70554,0.62123,0.64563,0.38643,1.66845,0.84546,0.96527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38643,0.00559318,0.00559318,0.00559318
188,9042.88,1.71989,0.95341,0.97366,0,0,0,0,0,0,3.09282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70475,0.62229,0.64635,0.38717,1.66626,0.84406,0.96453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38717,0.00555453,0.00555453,0.00555453
