line,phase,run_name,rows,best_ap,best_epoch,last_ap,extra_active,max_t_sep_loss,max_s_sep_loss,max_r_aux_loss,max_u_aux_loss,max_mask_reg_loss,max_recon_task_loss,max_rs_comp_loss,max_r_obb_loss,max_s_repel_loss,max_path_b_loss,max_r_sar_loss,max_dkd_loss,max_proto_cls_loss,results_path
mosaic100,b,ladd_hbb_ogsod11n_mosaic_a2last_cap2_s123_b_e800_b64_s123_gpu3,144,0.42414,144,0.42414,s_sep;r_aux,0.0,0.00432,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_public/runs_public/ogsod/hbb/ladd_mosaic_a2last_20260615/ladd_hbb_ogsod11n_mosaic_a2last_cap2_s123_b_e800_b64_s123_gpu3/results.csv
mosaic100,b,ladd_hbb_ogsod11n_ladd800r2_cap2_s0_b_e800_b64_s0_gpu4,800,0.56841,798,0.56792,s_sep;r_aux,0.0,0.00451,0.00271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogsod/hbb/ladd_converged_20260524/ladd_hbb_ogsod11n_ladd800r2_cap2_s0_b_e800_b64_s0_gpu4/results.csv
mosaic100,b,ladd_hbb_ogsod11n_ladd800r2_cap2_s123_b_e800_b64_s123_gpu5,800,0.56163,800,0.56163,s_sep;r_aux,0.0,0.00446,0.00284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogsod/hbb/ladd_converged_20260524/ladd_hbb_ogsod11n_ladd800r2_cap2_s123_b_e800_b64_s123_gpu5/results.csv
mosaic100,b,ladd_hbb_ogsod11n_ladd800r2_cap2_s42_b_e800_b64_s42_gpu3,800,0.56799,750,0.56044,s_sep;r_aux,0.0,0.00492,0.00114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogsod/hbb/ladd_converged_20260524/ladd_hbb_ogsod11n_ladd800r2_cap2_s42_b_e800_b64_s42_gpu3/results.csv
mosaic100,b,ladd_hbb_ogsod11n_ladd800r2_legacy_s42_b_e800_b64_s42_gpu5,800,0.56688,763,0.5592,s_sep;r_aux,0.0,0.0044,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_mosaic90_20260528_artifacts/ladd_b_runs/ladd_hbb_ogsod11n_ladd800r2_legacy_s42_b_e800_b64_s42_gpu5/results.csv
mosaic100,b,ladd_hbb_ogsod11n_ladd800r2_legacy_s0_b_e800_b64_s0_gpu2,755,0.56678,746,0.56638,s_sep;r_aux,0.0,0.00446,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_mosaic90_20260528_artifacts/ladd_b_runs/ladd_hbb_ogsod11n_ladd800r2_legacy_s0_b_e800_b64_s0_gpu2/results.csv
mosaic100,b,ladd_hbb_ogsod11n_ladd800r2_cap2_s0_b_e800_b64_s0_gpu4,800,0.56841,798,0.56792,s_sep;r_aux,0.0,0.00451,0.00271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_mosaic90_20260528_artifacts/ladd_b_runs/ladd_hbb_ogsod11n_ladd800r2_cap2_s0_b_e800_b64_s0_gpu4/results.csv
mosaic100,b,ladd_hbb_ogsod11n_ladd800r2_legacy_s123_b_e800_b64_s123_gpu3,800,0.56526,770,0.5622,s_sep;r_aux,0.0,0.00446,0.00277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_mosaic90_20260528_artifacts/ladd_b_runs/ladd_hbb_ogsod11n_ladd800r2_legacy_s123_b_e800_b64_s123_gpu3/results.csv
mosaic100,b,ladd_hbb_ogsod11n_ladd800r2_cap2_s123_b_e800_b64_s123_gpu5,800,0.56163,800,0.56163,s_sep;r_aux,0.0,0.00446,0.00284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_mosaic90_20260528_artifacts/ladd_b_runs/ladd_hbb_ogsod11n_ladd800r2_cap2_s123_b_e800_b64_s123_gpu5/results.csv
mosaic100,b,ladd_hbb_ogsod11n_ladd800r2_cap2_s42_b_e800_b64_s42_gpu3,800,0.56799,750,0.56044,s_sep;r_aux,0.0,0.00492,0.00114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_mosaic90_20260528_artifacts/ladd_b_runs/ladd_hbb_ogsod11n_ladd800r2_cap2_s42_b_e800_b64_s42_gpu3/results.csv
other,,h1_n_b100,100,0.55872,100,0.55872,s_sep;r_aux,0.0,0.00895,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_h1_diag_20260610_artifacts/h1_n_b100/results.csv
other,,h1_s_b400,400,0.63127,216,0.62036,s_sep;r_aux,0.0,0.00327,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/ladd_h1_diag_20260610_artifacts/h1_s_b400/results.csv
ba2core,a1,a1,10,0.00023,4,0.00023,t_sep;u_aux,0.0059,0.0,0.0,0.00839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/autodl_ba2core_health_20260616/raw/current/a1/results.csv
ba2core,b,b,270,0.49436,270,0.49436,t_sep;s_sep;r_aux;u_aux,0.00226,0.00586,0.0226,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docs/experiments/autodl_ba2core_health_20260616/raw/current/b/results.csv
other,b,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_freezeBN_b1_autodl_retry1_b_e1_b32_s0_gpu0,1,0.62713,1,0.62713,s_sep;r_aux,0.0,0.0047,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_freezeBN_b1_autodl_retry1_b_e1_b32_s0_gpu0/results.csv
other,b,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_autodl_retry1_b_e1_b32_s0_gpu0,1,0.62713,1,0.62713,s_sep;r_aux,0.0,0.0047,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_autodl_retry1_b_e1_b32_s0_gpu0/results.csv
other,a1,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_freezeBN_b1_autodl_retry1_a1_e10_b32_s0_gpu0,10,0.65533,1,0.65533,t_sep;u_aux,0.00095,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_freezeBN_b1_autodl_retry1_a1_e10_b32_s0_gpu0/results.csv
other,a2,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_autodl_retry1_a2_e4_b32_s0_gpu0,4,0.64189,4,0.64189,t_sep,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_autodl_retry1_a2_e4_b32_s0_gpu0/results.csv
other,a1,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_autodl_retry1_a1_e10_b32_s0_gpu0,10,0.65533,1,0.65533,t_sep;u_aux,0.00095,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_autodl_retry1_a1_e10_b32_s0_gpu0/results.csv
other,a2,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_freezeBN_b1_autodl_retry1_a2_e4_b32_s0_gpu0,4,0.64189,4,0.64189,t_sep,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_freezeBN_b1_autodl_retry1_a2_e4_b32_s0_gpu0/results.csv
