path,name,phase,model,seed,epochs,batch,alpha_kd,alpha_s_rec,alpha_sep,lambda_sep,lambda_residual_aux,residual_aux_mode,lambda_teacher_private_aux,teacher_private_aux_mode,lambda_reach,lambda_match_inner,lambda_rank_inner,ladd_b_det_only,ladd_a2_det_only,ladd_b_a2_core,cats
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_a1_e10_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_a1_e10_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bweakKD0p1_b120_b32retry2_a2_e13_b32_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bweakKD0p1_b120_b32retry2_a2_e13_b32_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,13,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_b_e1_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_b_e1_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,1,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/ld/transfer_ld_hbb_ogsod11n_formal_nomosaic_yolo11n_ld_v2_20260610_transfer_s0_b_e800_b64_s0_gpu1/args.yaml,transfer_ld_hbb_ogsod11n_formal_nomosaic_yolo11n_ld_v2_20260610_transfer_s0_b_e800_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/ld/transfer_ld_hbb_ogsod11n_formal_nomosaic_yolo11n_ld_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1/args.yaml,transfer_ld_hbb_ogsod11n_formal_nomosaic_yolo11n_ld_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11n_hbb_800ep_cos_nomosaic_albu,0,20,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/hallucidet_style/transfer_hallucidet_style_hbb_ogsod11n_formal_nomosaic_yolo11n_hallucidet_style_v2_20260610_transfer_s0_b_e800_b64_s0_gpu1/args.yaml,transfer_hallucidet_style_hbb_ogsod11n_formal_nomosaic_yolo11n_hallucidet_style_v2_20260610_transfer_s0_b_e800_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/hallucidet_style/transfer_hallucidet_style_hbb_ogsod11n_formal_nomosaic_yolo11n_hallucidet_style_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1/args.yaml,transfer_hallucidet_style_hbb_ogsod11n_formal_nomosaic_yolo11n_hallucidet_style_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11n_hbb_800ep_cos_nomosaic_albu,0,20,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/fgd/transfer_fgd_hbb_ogsod11n_formal_nomosaic_yolo11n_fgd_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1/args.yaml,transfer_fgd_hbb_ogsod11n_formal_nomosaic_yolo11n_fgd_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11n_hbb_800ep_cos_nomosaic_albu,0,20,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/fgd/transfer_fgd_hbb_ogsod11n_formal_nomosaic_yolo11n_fgd_v2_20260610_transfer_s0_b_e800_b64_s0_gpu1/args.yaml,transfer_fgd_hbb_ogsod11n_formal_nomosaic_yolo11n_fgd_v2_20260610_transfer_s0_b_e800_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11s/ld/transfer_ld_hbb_ogsod11s_formal_nomosaic_yolo11s_ld_v2_20260610_transfer_s0_b_e800_b64_s0_gpu0/args.yaml,transfer_ld_hbb_ogsod11s_formal_nomosaic_yolo11s_ld_v2_20260610_transfer_s0_b_e800_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11s/hallucidet_style/transfer_hallucidet_style_hbb_ogsod11s_formal_nomosaic_yolo11s_hallucidet_style_v2_20260610_transfer_s0_b_e800_b64_s0_gpu0/args.yaml,transfer_hallucidet_style_hbb_ogsod11s_formal_nomosaic_yolo11s_hallucidet_style_v2_20260610_transfer_s0_b_e800_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11s/fgd/transfer_fgd_hbb_ogsod11s_formal_nomosaic_yolo11s_fgd_v2_20260610_transfer_s0_b_e800_b64_s0_gpu0/args.yaml,transfer_fgd_hbb_ogsod11s_formal_nomosaic_yolo11s_fgd_v2_20260610_transfer_s0_b_e800_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_s0_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_s0_e400_b64_s0_gpu1,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0,,/root/shared-nvme/LADD_public/yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,,/root/shared-nvme/LADD_public/yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0,,/root/shared-nvme/LADD_public/yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_s0_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_s0_e400_b64_s0_gpu0,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_rldpatmfix_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_rldpatmfix_e400_b64_s0_gpu1,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_cclanchorfix_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_cclanchorfix_e400_b64_s0_gpu1,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_e400_b64_s0_gpu1,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_s0_rldpatmfix_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_s0_rldpatmfix_e400_b64_s0_gpu1,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,,/root/shared-nvme/LADD_public/yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_s0_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_s0_e400_b64_s0_gpu0,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_s0_cclanchorfix_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_s0_cclanchorfix_e400_b64_s0_gpu0,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_s0_rldpatmfix_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_s0_rldpatmfix_e400_b64_s0_gpu0,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_s0_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_s0_e400_b64_s0_gpu1,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,,/root/shared-nvme/LADD_public/yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,,/root/shared-nvme/LADD_public/yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_s0_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_s0_e400_b64_s0_gpu0,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0,,/root/shared-nvme/LADD_public/yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/cclkd_auto_sepclip_patmpos_cclanchor/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_full_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_full_e400_b64_s0_gpu1,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/cclkd_auto_sepclip_patmpos_cclanchor/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_ccl_only_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_ccl_only_e400_b64_s0_gpu1,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/cclkd_auto_sepclip_patmpos_cclanchor/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_atkd_e400_b64_s0_gpu1/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_atkd_e400_b64_s0_gpu1,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/cclkd_auto_sepclip_patmpos_cclanchor/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_lld_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_lld_e400_b64_s0_gpu0,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/cclkd_auto_sepclip/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_lld_fld_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_lld_fld_e400_b64_s0_gpu0,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/cclkd_auto_sepclip/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_lld_fld_rld_e400_b64_s0_gpu0/args.yaml,online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_lld_fld_rld_e400_b64_s0_gpu0,,yolo11n.pt,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/from_yolo_pretrain/yolo11n/ld/transfer_ld_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_ld_v2_20260612_ld_from_yolo_clean_from_yolo_s0_b_e800_b64_s0_gpu1/args.yaml,transfer_ld_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_ld_v2_20260612_ld_from_yolo_clean_from_yolo_s0_b_e800_b64_s0_gpu1,,yolo11n.pt,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/from_yolo_pretrain/yolo11n/hallucidet_style/transfer_hallucidet_style_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_hallucidet_style_v2_20260612_hallucidet_from_yolo_clean_from_yolo_s0_b_e800_b64_s0_gpu1/args.yaml,transfer_hallucidet_style_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_hallucidet_style_v2_20260612_hallucidet_from_yolo_clean_from_yolo_s0_b_e800_b64_s0_gpu1,,yolo11n.pt,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/from_yolo_pretrain/yolo11n/fgd/transfer_fgd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_fgd_v2_20260612_fgd_original_low_from_yolo_smoke_s0_b_e20_b64_s0_gpu0/args.yaml,transfer_fgd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_fgd_v2_20260612_fgd_original_low_from_yolo_smoke_s0_b_e20_b64_s0_gpu0,,yolo11n.pt,0,20,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/from_yolo_pretrain/yolo11n/fgd/transfer_fgd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_fgd_v2_20260612_fgd_original_low_from_yolo_s0_b_e800_b64_s0_gpu0/args.yaml,transfer_fgd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_fgd_v2_20260612_fgd_original_low_from_yolo_s0_b_e800_b64_s0_gpu0,,yolo11n.pt,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
