epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
115,13050.1,1.86511,1.14599,1.0383,2.1893,1.54074,1.43012,1.17658,0.683392,0.595031,0.616096,0.364,nan,nan,nan,nan,nan,nan,nan,0.0071785,0.0071785,0.0071785
116,13160.6,1.86908,1.15581,1.03878,2.21712,1.56373,1.44275,1.22359,0.683622,0.595995,0.617069,0.364533,nan,nan,nan,nan,nan,nan,nan,0.00715375,0.00715375,0.00715375
117,13272.6,1.85603,1.13956,1.03781,2.21655,1.56587,1.4479,1.22198,0.684592,0.596516,0.617148,0.365153,nan,nan,nan,nan,nan,nan,nan,0.007129,0.007129,0.007129
118,13384.9,1.84857,1.13842,1.03952,2.22484,1.58581,1.46753,1.23866,0.685505,0.596584,0.618182,0.365702,nan,nan,nan,nan,nan,nan,nan,0.00710425,0.00710425,0.00710425
119,13497,1.85288,1.13322,1.03184,2.24979,1.59908,1.46656,1.25631,0.686498,0.595598,0.618305,0.36611,nan,nan,nan,nan,nan,nan,nan,0.0070795,0.0070795,0.0070795
120,13608.4,1.83312,1.12549,1.03497,2.2384,1.60726,1.48819,1.23427,0.686922,0.595441,0.618634,0.366754,nan,nan,nan,nan,nan,nan,nan,0.00705475,0.00705475,0.00705475
121,13719.7,1.8523,1.13764,1.03459,2.26689,1.63176,1.50059,1.28572,0.689565,0.594743,0.619637,0.367372,nan,nan,nan,nan,nan,nan,nan,0.00703,0.00703,0.00703
122,13831.2,1.84884,1.13461,1.03229,2.29379,1.64971,1.50798,1.27563,0.691345,0.594687,0.61948,0.36766,nan,nan,nan,nan,nan,nan,nan,0.00700525,0.00700525,0.00700525
123,13942.9,1.83956,1.12525,1.03305,2.27736,1.64408,1.50994,1.26315,0.690311,0.595395,0.619523,0.36826,nan,nan,nan,nan,nan,nan,nan,0.0069805,0.0069805,0.0069805
124,14053.9,1.83541,1.1235,1.03449,2.30024,1.66139,1.53389,1.30007,0.695506,0.594218,0.619502,0.368618,nan,nan,nan,nan,nan,nan,nan,0.00695575,0.00695575,0.00695575
125,14164.3,1.85143,1.13841,1.0295,2.32378,1.69427,1.54012,1.35095,0.69309,0.594873,0.619191,0.36868,nan,nan,nan,nan,nan,nan,nan,0.006931,0.006931,0.006931
